"","sex","age","race","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","two_year_recid"
"537","Male",32,"Non-White",1,1,0,20,"F",0
"538","Male",35,"Non-White",0,0,0,0,"F",0
"539","Male",42,"Non-White",0,0,0,14,"F",1
"540","Male",24,"White",0,0,1,9,"M",1
"541","Male",22,"White",1,0,4,6,"F",1
"542","Male",21,"Non-White",0,0,0,0,"F",1
"543","Male",47,"White",0,0,0,1,"M",0
"544","Male",27,"Non-White",0,0,0,5,"F",1
"545","Male",43,"Non-White",0,0,0,2,"M",1
"546","Male",46,"White",0,0,0,2,"F",1
"547","Male",44,"Non-White",0,0,0,1,"M",0
"548","Male",27,"Non-White",0,0,0,0,"F",0
"549","Male",23,"White",0,0,0,2,"F",0
"550","Female",50,"Non-White",0,0,0,1,"F",0
"551","Male",42,"Non-White",0,0,0,8,"F",0
"552","Male",58,"Non-White",0,0,0,6,"F",0
"553","Male",26,"Non-White",0,0,1,3,"F",0
"554","Female",48,"Non-White",0,0,0,0,"F",0
"555","Male",39,"Non-White",0,0,0,3,"F",1
"556","Male",21,"Non-White",0,2,0,3,"F",1
"557","Male",63,"White",0,0,0,1,"M",0
"558","Male",22,"Non-White",0,1,0,3,"F",1
"559","Male",50,"Non-White",0,0,0,3,"M",0
"560","Male",38,"Non-White",0,0,0,0,"F",0
"561","Male",41,"White",0,0,0,1,"F",0
"562","Male",28,"Non-White",8,0,1,16,"F",1
"563","Female",30,"Non-White",0,0,0,0,"M",0
"564","Male",23,"Non-White",0,0,0,1,"F",0
"565","Male",25,"White",0,0,0,2,"F",1
"566","Male",40,"White",0,0,0,5,"F",0
"567","Male",24,"Non-White",0,0,0,8,"F",0
"568","Male",27,"Non-White",0,0,0,5,"M",1
"569","Male",44,"White",0,0,0,11,"M",0
"570","Female",35,"Non-White",0,0,0,6,"F",1
"571","Male",42,"White",0,0,0,0,"M",0
"572","Male",38,"Non-White",0,0,0,15,"F",0
"573","Male",26,"Non-White",0,0,0,4,"F",0
"574","Female",25,"Non-White",0,0,0,0,"M",0
"575","Male",24,"White",0,0,0,1,"F",0
"576","Male",64,"Non-White",0,0,0,1,"F",0
"577","Female",49,"White",0,0,0,2,"M",1
"578","Male",50,"White",0,0,0,5,"F",1
"579","Male",28,"White",0,0,0,8,"F",1
"580","Male",66,"White",0,0,0,0,"M",1
"581","Female",46,"White",0,0,0,0,"M",0
"582","Male",30,"Non-White",0,0,1,5,"F",1
"583","Female",22,"White",0,0,0,0,"M",0
"584","Male",23,"White",0,0,0,1,"M",0
"585","Male",30,"Non-White",0,0,0,0,"M",1
"586","Male",24,"Non-White",1,0,0,10,"F",1
"587","Male",31,"Non-White",0,0,0,0,"M",0
"588","Male",31,"Non-White",0,0,0,1,"F",0
"589","Male",21,"Non-White",4,0,0,4,"F",1
"590","Male",28,"Non-White",0,0,0,4,"F",0
"591","Male",25,"Non-White",0,0,0,0,"M",0
"592","Female",21,"White",0,0,0,0,"F",0
"593","Male",27,"Non-White",0,0,0,0,"M",0
"594","Male",20,"Non-White",0,0,0,0,"M",1
"595","Male",32,"Non-White",0,0,0,1,"F",0
"596","Female",24,"White",0,0,1,0,"F",0
"597","Male",20,"Non-White",1,0,0,1,"F",0
"598","Male",31,"Non-White",0,0,0,3,"M",1
"599","Male",27,"Non-White",0,0,0,3,"M",1
"600","Male",59,"Non-White",0,0,0,17,"F",1
"601","Male",40,"Non-White",0,0,0,0,"F",0
"602","Male",22,"Non-White",0,0,0,11,"F",1
"603","Female",38,"Non-White",0,0,0,1,"F",0
"604","Male",36,"Non-White",0,0,0,1,"M",1
"605","Male",30,"Non-White",0,0,0,1,"M",0
"606","Male",27,"White",0,0,0,6,"F",1
"607","Male",43,"Non-White",0,0,0,1,"M",0
"608","Female",59,"White",0,0,0,0,"M",0
"609","Male",37,"White",0,0,0,2,"M",0
"610","Male",28,"Non-White",0,0,0,5,"M",1
"611","Male",38,"White",0,0,0,0,"F",0
"612","Male",22,"Non-White",0,0,1,0,"F",1
"613","Male",43,"Non-White",0,0,0,1,"M",0
"614","Male",25,"Non-White",0,0,0,4,"F",1
"615","Male",51,"White",0,0,0,0,"M",0
"616","Male",30,"Non-White",0,0,0,6,"F",1
"617","Male",29,"White",0,0,0,2,"M",1
"618","Male",28,"Non-White",0,0,0,10,"F",0
"619","Male",26,"Non-White",0,0,0,6,"M",0
"620","Male",55,"Non-White",0,0,0,9,"M",1
"621","Female",23,"White",0,0,0,3,"F",0
"622","Female",22,"Non-White",0,0,0,0,"M",0
"623","Female",19,"White",0,0,0,2,"F",1
"624","Male",31,"Non-White",0,0,0,1,"M",0
"625","Male",29,"Non-White",0,0,0,0,"M",0
"626","Male",61,"Non-White",0,0,0,15,"F",1
"627","Male",24,"Non-White",0,0,0,4,"F",1
"628","Male",31,"Non-White",0,0,0,0,"M",0
"629","Male",20,"Non-White",0,1,1,4,"F",1
"630","Male",26,"White",0,0,0,3,"F",1
"631","Male",27,"White",0,0,0,5,"M",0
"632","Male",25,"White",0,0,0,1,"F",0
"633","Male",23,"White",0,2,0,3,"F",1
"634","Male",38,"Non-White",0,0,0,0,"F",0
"635","Male",27,"Non-White",0,2,1,18,"F",1
"636","Female",35,"White",0,0,0,0,"F",1
"637","Male",22,"Non-White",0,0,0,0,"F",0
"638","Female",58,"Non-White",0,0,0,4,"F",1
"639","Female",57,"White",0,0,0,0,"M",1
"640","Male",21,"Non-White",0,0,1,0,"F",0
"641","Female",22,"Non-White",0,0,0,0,"F",0
"642","Male",30,"Non-White",0,0,0,0,"F",0
"643","Male",24,"White",0,0,0,1,"F",1
"644","Male",22,"White",0,0,0,2,"F",1
"645","Male",29,"White",0,0,0,3,"F",1
"646","Male",30,"Non-White",0,0,0,8,"F",1
"647","Female",31,"Non-White",0,0,0,10,"F",0
"648","Female",45,"White",0,0,0,1,"F",0
"649","Male",23,"Non-White",0,0,0,4,"F",0
"650","Male",39,"White",0,0,0,2,"F",1
"651","Male",31,"Non-White",0,0,0,0,"F",1
"652","Male",22,"Non-White",0,0,0,1,"F",1
"653","Female",27,"Non-White",0,0,0,9,"F",1
"654","Male",27,"Non-White",0,0,0,13,"F",1
"655","Male",38,"White",0,0,0,1,"F",1
"656","Male",31,"Non-White",0,0,0,23,"F",1
"657","Male",47,"Non-White",0,0,0,20,"F",0
"658","Male",22,"Non-White",0,1,0,3,"F",0
"659","Male",35,"Non-White",0,0,1,1,"M",1
"660","Male",23,"Non-White",0,0,0,2,"M",1
"661","Male",65,"Non-White",0,0,0,2,"M",1
"662","Male",35,"Non-White",0,0,0,0,"M",0
"663","Female",33,"Non-White",0,0,0,0,"F",0
"664","Male",53,"White",0,0,0,1,"M",0
"665","Male",52,"Non-White",0,0,0,0,"F",0
"666","Male",21,"Non-White",0,0,0,0,"F",0
"667","Male",37,"Non-White",0,0,0,11,"F",0
"668","Male",30,"Non-White",0,0,0,4,"M",1
"669","Male",33,"White",0,0,0,5,"F",0
"670","Male",31,"Non-White",0,0,0,2,"M",0
"671","Male",54,"Non-White",0,0,0,0,"F",0
"672","Female",31,"Non-White",0,0,0,0,"M",0
"673","Female",59,"White",0,0,0,2,"F",0
"674","Male",27,"Non-White",0,0,0,0,"M",0
"675","Male",36,"Non-White",0,0,0,0,"M",1
"676","Male",46,"Non-White",0,0,0,17,"F",1
"677","Male",22,"Non-White",0,0,1,3,"F",0
"678","Female",28,"White",0,0,0,0,"M",0
"679","Female",34,"White",0,0,1,15,"F",1
"680","Male",29,"Non-White",0,0,0,7,"F",1
"681","Male",23,"Non-White",0,0,1,2,"M",1
"682","Male",27,"Non-White",0,0,0,3,"F",0
"683","Male",21,"Non-White",0,0,1,0,"F",1
"684","Male",48,"White",0,0,0,3,"F",1
"685","Male",30,"Non-White",0,0,0,15,"F",1
"686","Female",32,"Non-White",0,0,0,2,"F",0
"687","Male",31,"Non-White",0,0,0,5,"F",0
"688","Male",36,"Non-White",0,1,0,4,"M",0
"689","Male",36,"Non-White",0,0,0,1,"M",0
"690","Male",44,"Non-White",0,0,0,14,"F",1
"691","Male",53,"White",0,0,0,2,"F",0
"692","Male",33,"Non-White",0,0,0,3,"M",1
"693","Male",21,"Non-White",1,0,0,2,"F",0
"694","Male",33,"Non-White",0,0,0,4,"F",1
"695","Male",47,"White",0,0,0,2,"F",1
"696","Male",57,"Non-White",0,0,0,20,"F",1
"697","Male",28,"Non-White",0,0,0,2,"M",0
"698","Male",24,"Non-White",0,0,0,1,"M",0
"699","Male",44,"Non-White",0,0,0,1,"F",0
"700","Male",46,"Non-White",0,0,0,0,"F",0
"701","Male",37,"Non-White",0,0,0,6,"F",0
"702","Male",26,"Non-White",0,0,0,10,"M",1
"703","Male",27,"Non-White",0,1,0,10,"F",1
"704","Male",40,"White",0,0,0,1,"F",0
"705","Female",60,"White",0,0,0,9,"F",1
"706","Male",53,"White",0,0,0,1,"F",0
"707","Male",26,"Non-White",0,1,0,8,"F",0
"708","Male",28,"Non-White",0,0,0,0,"F",0
"709","Male",23,"Non-White",0,0,0,0,"M",0
"710","Female",46,"White",0,0,0,2,"F",0
"711","Male",23,"Non-White",0,0,0,0,"F",1
"712","Male",37,"Non-White",0,0,0,5,"F",1
"713","Male",44,"Non-White",0,0,1,1,"M",0
"714","Male",50,"Non-White",0,0,0,18,"F",1
"715","Male",45,"Non-White",0,0,0,0,"M",0
"716","Male",22,"Non-White",0,0,0,1,"F",0
"717","Male",26,"White",0,0,0,1,"F",1
"718","Male",62,"White",0,0,0,0,"F",0
"719","Male",34,"White",0,0,0,0,"M",1
"720","Male",24,"Non-White",0,0,0,1,"F",0
"721","Male",21,"White",0,0,0,0,"M",0
"722","Male",25,"White",0,0,0,0,"F",1
"723","Male",68,"White",0,0,0,0,"M",0
"724","Male",41,"White",0,0,0,2,"M",0
"725","Male",21,"White",0,0,0,1,"F",0
"726","Female",37,"Non-White",0,0,0,1,"F",0
"727","Male",22,"Non-White",0,0,0,0,"F",0
"728","Male",38,"White",0,0,0,11,"F",1
"729","Male",42,"White",0,0,0,1,"F",0
"730","Male",22,"White",0,1,1,1,"F",1
"731","Male",45,"Non-White",0,0,0,0,"F",1
"732","Female",36,"Non-White",0,0,0,4,"F",1
"733","Male",48,"Non-White",0,0,0,2,"F",0
"734","Female",45,"White",0,0,0,1,"F",0
"735","Male",23,"Non-White",0,0,1,6,"F",1
"736","Male",24,"Non-White",0,0,0,0,"F",0
"737","Male",29,"Non-White",0,0,0,0,"F",0
"738","Male",24,"Non-White",0,0,0,0,"F",0
"739","Male",50,"Non-White",0,0,0,11,"F",0
"740","Male",34,"Non-White",0,1,0,10,"F",1
"741","Male",23,"Non-White",0,0,0,0,"F",0
"742","Female",22,"White",0,0,0,0,"M",0
"743","Male",36,"Non-White",0,0,0,0,"F",0
"744","Male",30,"White",0,0,0,22,"F",1
"745","Male",21,"Non-White",0,0,0,0,"F",1
"746","Female",53,"White",0,0,0,0,"F",0
"747","Male",24,"White",0,0,0,1,"F",0
"748","Male",25,"Non-White",0,1,1,7,"M",1
"749","Female",25,"Non-White",0,0,0,1,"M",0
"750","Male",71,"Non-White",0,0,0,8,"F",0
"751","Male",39,"Non-White",0,4,0,10,"M",0
"752","Female",37,"Non-White",0,0,0,0,"F",0
"753","Male",20,"Non-White",0,0,2,0,"F",1
"754","Female",29,"Non-White",0,0,0,3,"F",0
"755","Male",22,"Non-White",0,0,0,2,"F",1
"756","Male",26,"Non-White",0,0,0,4,"F",1
"757","Male",35,"Non-White",0,0,0,5,"F",0
"758","Female",47,"Non-White",0,0,0,19,"F",1
"759","Male",21,"Non-White",0,0,0,1,"F",1
"760","Female",23,"Non-White",0,0,0,0,"M",0
"761","Female",20,"White",0,0,0,1,"F",1
"762","Female",23,"Non-White",0,0,0,0,"F",0
"763","Male",27,"Non-White",0,0,0,3,"M",0
"764","Male",55,"White",0,0,0,18,"F",1
"765","Female",53,"Non-White",0,0,0,0,"F",0
"766","Female",23,"Non-White",0,0,0,0,"F",0
"767","Male",26,"Non-White",0,0,1,5,"F",1
"768","Male",25,"Non-White",0,0,0,6,"F",0
"769","Male",23,"Non-White",0,0,0,2,"M",0
"770","Male",27,"Non-White",0,0,0,4,"F",1
"771","Male",26,"Non-White",0,0,0,2,"M",0
"772","Male",29,"Non-White",0,0,0,1,"M",0
"773","Male",27,"Non-White",0,0,0,1,"F",1
"774","Male",28,"Non-White",0,0,0,0,"F",0
"775","Male",31,"Non-White",0,0,0,0,"M",0
"776","Male",41,"Non-White",0,0,0,8,"F",1
"777","Male",25,"White",0,0,0,0,"M",0
"778","Male",47,"White",0,0,0,0,"M",0
"779","Male",37,"Non-White",0,0,0,4,"F",0
"780","Female",35,"Non-White",0,0,0,4,"F",0
"781","Male",24,"White",0,0,0,1,"M",1
"782","Male",21,"White",0,2,1,2,"F",1
"783","Male",22,"White",0,0,0,0,"F",1
"784","Male",57,"Non-White",0,0,0,11,"F",0
"785","Male",48,"White",0,0,0,0,"F",0
"786","Male",36,"Non-White",0,0,0,0,"F",0
"787","Female",37,"Non-White",0,0,0,3,"F",0
"788","Male",31,"White",0,0,0,0,"M",0
"789","Male",22,"Non-White",0,1,0,1,"F",1
"790","Male",31,"White",0,0,0,2,"M",0
"791","Male",24,"Non-White",0,0,0,0,"F",1
"792","Male",32,"Non-White",0,0,1,22,"F",1
"793","Female",23,"Non-White",0,0,0,0,"M",0
"794","Male",63,"Non-White",0,0,0,0,"M",0
"795","Male",30,"Non-White",0,0,0,0,"F",0
"796","Male",26,"White",0,0,0,2,"F",1
"797","Male",48,"White",0,0,0,2,"M",0
"798","Male",20,"White",0,0,2,0,"F",0
"799","Female",24,"Non-White",0,0,0,1,"M",1
"800","Female",36,"Non-White",0,0,0,1,"M",0
"801","Male",83,"Non-White",0,0,0,0,"M",0
"802","Male",28,"White",0,0,0,2,"F",0
"803","Male",36,"Non-White",0,0,0,3,"F",1
"804","Female",33,"Non-White",0,0,0,0,"M",0
"805","Male",39,"Non-White",0,0,0,0,"F",0
"806","Male",29,"Non-White",0,0,0,3,"M",0
"807","Male",30,"Non-White",0,0,0,17,"F",1
"808","Female",19,"White",1,1,0,1,"M",1
"809","Male",24,"Non-White",0,0,0,1,"F",1
"810","Male",36,"Non-White",0,0,0,11,"F",0
"811","Female",29,"White",0,0,0,1,"F",0
"812","Male",35,"Non-White",0,0,0,7,"F",0
"813","Male",24,"Non-White",0,0,1,0,"F",0
"814","Male",26,"White",0,0,0,0,"M",0
"815","Male",26,"White",0,0,0,8,"F",0
"816","Male",52,"Non-White",0,0,0,7,"M",0
"817","Male",28,"Non-White",0,0,0,14,"F",1
"818","Male",32,"Non-White",0,0,0,0,"M",0
"819","Female",32,"White",0,0,0,1,"M",1
"820","Male",33,"Non-White",0,0,0,5,"M",1
"821","Male",29,"Non-White",0,1,0,16,"F",0
"822","Male",34,"White",0,0,0,1,"M",1
"823","Female",37,"Non-White",0,0,0,0,"M",1
"824","Male",43,"White",0,0,0,0,"M",0
"825","Male",47,"White",0,0,0,2,"F",0
"826","Male",25,"Non-White",0,0,0,3,"M",1
"827","Female",23,"Non-White",0,0,0,1,"F",0
"828","Male",39,"White",0,0,0,2,"M",0
"829","Male",35,"Non-White",0,0,0,13,"F",1
"830","Male",33,"Non-White",0,0,0,0,"F",0
"831","Male",21,"Non-White",0,0,0,0,"F",1
"832","Male",43,"Non-White",1,0,0,20,"F",0
"833","Male",25,"Non-White",0,1,1,3,"F",1
"834","Male",48,"Non-White",1,0,0,25,"F",1
"835","Male",22,"Non-White",0,0,1,1,"M",1
"836","Male",52,"Non-White",1,0,0,9,"M",1
"837","Male",26,"White",0,0,0,5,"F",1
"838","Male",67,"Non-White",0,0,0,4,"M",1
"839","Male",34,"Non-White",0,0,0,4,"M",0
"840","Male",56,"White",0,0,0,4,"M",0
"841","Male",28,"Non-White",0,0,0,1,"F",1
"842","Male",29,"Non-White",0,0,0,2,"M",0
"843","Female",24,"Non-White",0,0,0,0,"M",1
"844","Male",37,"Non-White",0,0,0,6,"F",1
"845","Male",43,"Non-White",0,0,0,3,"F",0
"846","Male",51,"White",0,0,0,0,"F",0
"847","Male",20,"Non-White",0,0,1,1,"M",1
"848","Male",26,"White",0,0,0,4,"M",1
"849","Female",39,"White",0,0,0,1,"M",1
"850","Male",21,"Non-White",0,0,1,1,"F",0
"851","Male",21,"Non-White",0,1,1,1,"F",1
"852","Male",24,"White",0,2,0,3,"F",1
"853","Male",26,"Non-White",0,1,0,4,"M",1
"854","Male",48,"White",0,0,0,1,"F",0
"855","Male",24,"Non-White",0,1,0,5,"F",1
"856","Male",26,"White",0,0,0,0,"F",0
"857","Male",46,"White",0,0,0,0,"F",0
"858","Female",30,"Non-White",0,0,0,1,"M",0
"859","Male",24,"Non-White",0,1,1,7,"M",0
"860","Female",21,"White",0,0,0,0,"M",0
"861","Male",24,"Non-White",0,0,0,1,"F",1
"862","Male",30,"Non-White",0,0,0,1,"F",0
"863","Male",36,"Non-White",0,0,0,9,"M",0
"864","Male",30,"Non-White",0,0,0,5,"F",1
"865","Female",22,"White",0,0,0,1,"F",0
"866","Male",25,"Non-White",0,0,0,0,"F",1
"867","Male",31,"Non-White",0,3,0,25,"M",1
"868","Male",24,"Non-White",0,0,0,0,"F",0
"869","Male",39,"Non-White",0,0,0,13,"F",1
"870","Male",46,"Non-White",0,0,0,0,"F",0
"871","Male",48,"Non-White",0,0,0,5,"M",1
"872","Female",30,"Non-White",0,0,0,4,"F",0
"873","Male",40,"White",0,0,0,0,"F",0
"874","Female",52,"Non-White",0,0,0,0,"F",0
"875","Male",23,"Non-White",1,0,1,3,"F",0
"876","Female",26,"Non-White",0,0,0,1,"M",0
"877","Male",22,"White",0,1,0,1,"F",1
"878","Male",42,"White",0,0,0,3,"F",0
"879","Male",23,"Non-White",0,3,1,6,"F",1
"880","Male",33,"Non-White",0,0,0,4,"F",1
"881","Male",28,"Non-White",0,0,0,1,"F",0
"882","Female",37,"White",0,0,0,4,"M",0
"883","Male",50,"White",0,0,0,1,"F",0
"884","Male",38,"Non-White",0,0,1,25,"M",1
"885","Male",32,"Non-White",0,0,0,1,"F",0
"886","Male",24,"Non-White",0,0,0,3,"F",1
"887","Male",51,"Non-White",0,0,0,3,"F",0
"888","Male",19,"White",0,0,0,1,"M",1
"889","Male",32,"Non-White",0,0,0,4,"F",0
"890","Female",31,"White",0,0,0,1,"F",1
"891","Female",29,"Non-White",0,0,0,1,"F",0
"892","Male",43,"Non-White",0,0,0,0,"M",0
"893","Male",26,"Non-White",0,0,0,9,"F",1
"894","Male",27,"White",0,0,0,0,"F",1
"895","Male",52,"White",0,0,0,1,"F",1
"896","Male",27,"Non-White",0,0,0,1,"M",0
"897","Female",57,"Non-White",0,0,0,1,"M",0
"898","Male",28,"Non-White",0,0,0,3,"M",1
"899","Male",32,"Non-White",0,0,0,3,"F",1
"900","Male",27,"Non-White",0,0,0,5,"M",1
"901","Male",45,"Non-White",0,0,0,0,"M",1
"902","Female",42,"White",0,0,0,0,"M",0
"903","Male",33,"Non-White",0,0,0,0,"F",1
"904","Male",26,"White",0,0,0,4,"M",0
"905","Female",28,"White",0,0,1,3,"M",0
"906","Female",53,"White",0,0,0,0,"M",0
"907","Male",24,"White",0,0,0,0,"F",0
"908","Male",28,"Non-White",0,0,0,1,"F",0
"909","Male",28,"Non-White",0,0,0,1,"F",0
"910","Male",39,"Non-White",0,0,1,6,"M",1
"911","Male",22,"Non-White",0,0,0,1,"F",1
"912","Male",46,"Non-White",0,0,0,2,"F",1
"913","Male",25,"Non-White",0,0,0,0,"M",0
"914","Male",52,"White",0,0,0,1,"F",0
"915","Male",28,"Non-White",0,0,0,4,"M",1
"916","Female",57,"White",0,0,0,1,"F",1
"917","Male",49,"Non-White",0,0,0,3,"F",1
"918","Male",21,"Non-White",0,0,0,2,"F",1
"919","Male",32,"Non-White",0,0,0,19,"F",1
"920","Male",63,"Non-White",0,0,0,3,"M",0
"921","Male",29,"White",0,0,0,2,"F",0
"922","Male",46,"Non-White",0,0,0,0,"M",0
"923","Male",23,"Non-White",0,0,0,5,"F",1
"924","Male",28,"Non-White",0,0,0,10,"M",1
"925","Male",27,"Non-White",0,0,0,1,"F",0
"926","Female",69,"Non-White",0,0,0,0,"M",0
"927","Male",47,"Non-White",0,0,0,0,"M",0
"928","Male",45,"Non-White",0,0,0,1,"F",0
"929","Female",33,"White",0,0,0,1,"M",0
"930","Female",27,"Non-White",0,0,0,0,"M",1
"931","Male",47,"White",0,0,0,4,"F",1
"932","Male",32,"Non-White",0,0,0,14,"F",1
"933","Male",24,"Non-White",0,0,0,2,"F",0
"934","Male",26,"Non-White",0,0,0,5,"F",1
"935","Male",47,"Non-White",0,0,0,0,"M",0
"936","Male",25,"White",0,0,0,1,"F",0
"937","Male",21,"Non-White",0,0,0,1,"F",0
"938","Male",25,"Non-White",0,0,0,2,"M",1
"939","Male",22,"Non-White",1,1,0,6,"F",1
"940","Female",26,"White",0,0,0,0,"F",0
"941","Male",20,"White",0,0,0,0,"F",0
"942","Male",30,"Non-White",0,0,0,1,"M",1
"943","Male",45,"Non-White",0,0,0,0,"F",1
"944","Male",33,"Non-White",0,0,0,7,"F",1
"945","Male",35,"White",0,0,0,2,"F",0
"946","Male",41,"White",0,0,0,5,"F",0
"947","Male",23,"White",0,0,0,0,"M",0
"948","Female",21,"White",0,1,0,0,"M",1
"949","Male",54,"Non-White",0,0,0,0,"F",0
"950","Male",27,"Non-White",0,0,0,10,"F",1
"951","Male",22,"White",0,0,0,0,"M",0
"952","Female",21,"Non-White",0,0,0,0,"M",1
"953","Male",23,"Non-White",0,0,0,2,"F",1
"954","Male",30,"Non-White",0,0,0,1,"M",0
"955","Male",36,"Non-White",0,0,0,5,"M",1
"956","Female",24,"Non-White",0,0,0,2,"F",1
"957","Male",29,"Non-White",0,0,1,10,"F",1
"958","Male",54,"Non-White",0,0,0,4,"M",1
"959","Male",22,"White",0,0,0,2,"M",1
"960","Male",38,"White",0,0,0,2,"F",0
"961","Male",26,"Non-White",0,0,0,0,"M",1
"962","Female",20,"Non-White",0,0,0,0,"F",0
"963","Male",56,"Non-White",0,0,0,0,"M",0
"964","Male",52,"Non-White",0,0,0,6,"M",1
"965","Male",29,"Non-White",0,0,0,0,"F",0
"966","Female",23,"Non-White",0,0,0,6,"M",0
"967","Male",35,"Non-White",0,0,0,1,"M",0
"968","Male",32,"White",0,0,0,8,"F",1
"969","Male",21,"Non-White",0,0,0,1,"M",1
"970","Male",25,"Non-White",0,0,0,0,"F",0
"971","Male",32,"Non-White",0,1,0,5,"M",1
"972","Male",30,"Non-White",0,0,0,4,"M",1
"973","Female",30,"Non-White",0,0,0,3,"F",0
"974","Male",23,"Non-White",0,0,0,2,"F",1
"975","Male",32,"White",1,0,0,8,"F",0
"976","Male",52,"White",0,0,0,1,"F",0
"977","Male",29,"Non-White",0,0,0,6,"F",1
"978","Male",42,"White",0,0,0,0,"M",0
"979","Male",21,"Non-White",0,0,1,0,"F",1
"980","Female",36,"White",0,0,0,4,"F",1
"981","Female",22,"Non-White",0,0,0,0,"M",0
"982","Male",45,"Non-White",0,0,0,2,"F",0
"983","Male",29,"Non-White",0,0,0,0,"M",0
"984","Male",54,"Non-White",0,0,0,2,"M",0
"985","Male",30,"Non-White",0,0,0,6,"F",1
"986","Male",51,"Non-White",0,0,0,17,"M",0
"987","Male",45,"Non-White",0,0,0,20,"F",1
"988","Male",27,"Non-White",0,0,0,3,"F",1
"989","Male",24,"Non-White",0,0,0,1,"F",1
"990","Male",24,"White",0,0,0,2,"F",0
"991","Male",23,"Non-White",0,0,0,2,"M",0
"992","Female",42,"Non-White",0,0,0,2,"M",0
"993","Male",36,"Non-White",0,0,0,5,"F",0
"994","Female",38,"Non-White",0,1,0,8,"M",1
"995","Male",69,"Non-White",0,0,0,0,"M",0
"996","Male",21,"Non-White",0,0,1,1,"F",1
"997","Male",59,"Non-White",0,0,0,1,"M",0
"998","Male",39,"Non-White",0,0,0,1,"F",0
"999","Male",29,"Non-White",0,0,0,2,"F",0
"1000","Male",22,"Non-White",0,0,0,1,"M",1
"1001","Male",28,"Non-White",0,0,0,1,"F",0
"1002","Male",44,"White",0,0,0,6,"F",0
"1003","Male",25,"Non-White",0,0,0,2,"F",0
"1004","Male",31,"Non-White",0,0,0,0,"F",0
"1005","Male",35,"Non-White",0,1,0,17,"M",1
"1006","Male",27,"Non-White",0,0,0,11,"M",1
"1007","Male",33,"Non-White",0,0,0,1,"F",0
"1008","Male",28,"Non-White",0,0,0,6,"F",1
"1009","Male",20,"Non-White",1,0,1,1,"F",1
"1010","Male",60,"White",0,0,0,1,"F",0
"1011","Male",53,"Non-White",0,0,0,0,"M",0
"1012","Male",51,"Non-White",0,0,0,0,"F",1
"1013","Male",25,"Non-White",0,0,0,1,"F",0
"1014","Male",27,"Non-White",2,1,0,5,"F",1
"1015","Female",54,"Non-White",0,0,0,0,"F",0
"1016","Female",26,"Non-White",0,0,1,3,"M",0
"1017","Male",24,"White",1,2,0,3,"M",0
"1018","Male",55,"Non-White",0,0,0,1,"F",1
"1019","Male",26,"Non-White",0,0,0,0,"F",0
"1020","Female",75,"Non-White",0,0,0,5,"F",0
"1021","Male",36,"Non-White",0,0,0,16,"F",1
"1022","Male",56,"Non-White",0,0,0,8,"F",0
"1023","Male",34,"Non-White",0,0,0,0,"F",1
"1024","Female",25,"Non-White",0,0,0,5,"M",1
"1025","Male",46,"White",0,0,0,0,"F",0
"1026","Male",27,"Non-White",0,0,0,1,"F",0
"1027","Male",24,"Non-White",0,0,0,1,"M",0
"1028","Male",28,"Non-White",0,0,0,3,"M",1
"1029","Male",42,"Non-White",1,0,1,13,"M",1
"1030","Male",59,"Non-White",0,0,0,2,"M",0
"1031","Male",39,"White",0,0,0,1,"F",0
"1032","Male",46,"White",0,0,0,5,"M",0
"1033","Male",25,"Non-White",0,0,0,1,"F",0
"1034","Male",55,"White",0,0,0,2,"F",0
"1035","Male",35,"Non-White",0,0,0,1,"M",1
"1036","Male",43,"Non-White",0,0,0,0,"M",1
"1037","Female",53,"White",0,0,0,0,"M",0
"1038","Female",21,"Non-White",0,0,0,0,"M",0
"1039","Male",55,"Non-White",0,0,0,17,"F",1
"1040","Male",27,"Non-White",0,0,0,1,"F",1
"1041","Male",40,"Non-White",0,0,0,0,"F",0
"1042","Female",37,"White",0,0,0,0,"M",0
"1043","Male",32,"White",0,0,0,2,"M",1
"1044","Male",32,"Non-White",0,0,0,2,"M",0
"1045","Male",36,"Non-White",0,0,0,4,"M",1
"1046","Male",22,"Non-White",0,0,0,0,"M",0
"1047","Female",31,"Non-White",0,0,0,0,"F",0
"1048","Female",26,"Non-White",0,0,0,4,"F",1
"1049","Female",50,"White",0,0,0,30,"M",1
"1050","Male",47,"Non-White",0,0,0,4,"F",0
"1051","Male",36,"Non-White",0,0,0,2,"F",0
"1052","Female",38,"White",0,0,0,0,"F",0
"1053","Male",35,"Non-White",0,0,0,0,"F",0
"1054","Male",53,"White",0,0,0,0,"F",0
"1055","Male",53,"Non-White",0,0,0,2,"F",0
"1056","Male",57,"Non-White",0,0,0,19,"F",0
"1057","Male",22,"Non-White",0,0,0,5,"F",1
"1058","Male",21,"Non-White",0,0,0,0,"F",1
"1059","Male",26,"Non-White",0,0,0,0,"F",1
"1060","Female",24,"Non-White",0,0,0,1,"F",0
"1061","Male",27,"Non-White",0,0,0,2,"F",0
"1062","Female",49,"White",0,0,0,4,"F",0
"1063","Male",47,"White",0,0,0,1,"F",1
"1064","Male",30,"Non-White",0,0,0,8,"F",1
"1065","Male",44,"White",0,0,0,3,"F",0
"1066","Male",34,"Non-White",0,0,0,1,"F",0
"1067","Male",45,"Non-White",0,0,0,10,"F",1
